Key,ShortKey,Source,Row,Module,Field,Role,CN,TH
Item_34700_Name,aCXF,d道具_Item_A.csv,176,Item,Name,,中阶升格匣子,หีบเลื่อนขั้นระดับกลาง
Item_34700_Desc,aCXD,d道具_Item_A.csv,176,Item,Desc,,装饰华丽的木匣，内含中阶升格材料。\n后勤处精心准备、悉心搭配的套装，适合那些在短时间内需要一定资源的调查员和守密人。,หีบไม้ที่ตกแต่งอย่างหรูหรา ภายในบรรจุวัสดุสำหรับเลื่อนขั้นระดับกลางเอาไว้\nชุดไอเทมที่แผนกโลจิสติกส์จัดเตรียมและคัดสรรมาอย่างพิถีพิถัน เหมาะสำหรับนักสืบและผู้รักษาความลับที่ต้องการทรัพยากรจำนวนหนึ่งในระยะเวลาอันสั้น
Item_34702_Name,aCXN,d道具_Item_A.csv,177,Item,Name,,高阶升格匣子,หีบเลื่อนขั้นระดับสูง
Item_34702_Desc,aCXL,d道具_Item_A.csv,177,Item,Desc,,装饰华丽的木匣，内含高阶升格材料。\n后勤处精心准备、悉心搭配的套装，适合那些在短时间内需要一定资源的调查员和守密人。,หีบไม้ที่ตกแต่งอย่างหรูหรา ภายในบรรจุวัสดุสำหรับเลื่อนขั้นระดับสูงเอาไว้\nชุดไอเทมที่แผนกโลจิสติกส์จัดเตรียมและคัดสรรมาอย่างพิถีพิถัน เหมาะสำหรับนักสืบและผู้รักษาความลับที่ต้องการทรัพยากรจำนวนหนึ่งในระยะเวลาอันสั้น
Item_34704_Name,aCXV,d道具_Item_A.csv,178,Item,Name,,初阶技能补给,ถุงเสบียงสกิลระดับต้น
Item_34704_Desc,aCXT,d道具_Item_A.csv,178,Item,Desc,,有着精致绣花的束口袋，内含初阶补给。 小心，里面的东西可能还保有活性。,ถุงผ้าหูรูดที่ปักลวดลายอย่างประณีต ภายในบรรจุเสบียงสกิลระดับต้นเอาไว้\nระวังให้ดี สิ่งของที่อยู่ด้านในอาจจะยังมีชีวิตอยู่ก็ได้
Item_34705_Name,aCXZ,d道具_Item_A.csv,179,Item,Name,,中阶技能补给,ถุงเสบียงสกิลระดับกลาง
Item_34705_Desc,aCXX,d道具_Item_A.csv,179,Item,Desc,,有着精致绣花的束口袋，内含中阶补给。\n如果你发现你的袋子在无人的情况下悄悄蠕动，请尽快交还至后勤处。,ถุงผ้าหูรูดที่ปักลวดลายอย่างประณีต ภายในบรรจุเสบียงสกิลระดับกลางเอาไว้\nหากพบว่าถุงมีการกระเพื่อมไหวอย่างลับๆ ในยามที่ไม่มีผู้ใดจ้องมอง โปรดรีบนำส่งคืนให้แก่แผนกโลจิสติกส์โดยเร็วที่สุด
Item_34701_Name,aCXJ,d道具_Item_A.csv,180,Item,Name,,高阶技能补给,ถุงเสบียงสกิลระดับสูง
Item_34701_Desc,aCXH,d道具_Item_A.csv,180,Item,Desc,,有着精致绣花的束口袋，内含高阶补给。\n拿好，它可能有点重。谨记：千万不要让它受到撞击，包括掉到地上。,ถุงผ้าหูรูดที่ปักลวดลายอย่างประณีต ภายในบรรจุเสบียงสกิลระดับสูงเอาไว้\nถือไว้ให้ดี ถึงแม้มันอาจจะหนักไปหน่อย และจงจำให้ขึ้นใจ: อย่าปล่อยให้มันถูกกระแทกโดยเด็ดขาด รวมถึงการทำหล่นพื้นด้วย
Item_67377_Name,aEWp,d道具_Item_A.csv,181,Item,Name,,无形者的礼券,บัตรกำนัลผู้ไร้ลักษณ์
Item_67377_Desc,aEWn,d道具_Item_A.csv,181,Item,Desc,,对于守密人来说，无论是身份标识、抑或是银芯通讯中表达情绪的造像，都与精神力同样重要——无形者如是说道。\n收集一定数量后使用，可随机获得一个专属的头像、对战表情，或往期课题纪录和相位对弈赛季的头像、对战表情。,สำหรับผู้รักษาความลับแล้ว ไม่ว่าจะเป็นเครื่องหมายยืนยันตัวตน หรือภาพลักษณ์ที่ใช้สื่ออารมณ์ผ่านการสื่อสารด้วยแกนเงินต่างก็มีความสำคัญไม่แพ้พลังแห่งจิตวิญญาณ—ผู้ไร้ลักษณ์กล่าวไว้เช่นนั้น\nเมื่อสะสมครบจำนวนที่กำหนดเพื่อสุ่มรับรูปโปรไฟล์หรือสติกเกอร์ Traphase จากบันทึกหลักสูตรงานวิจัยและ Traphase ซีซั่นที่ผ่านมา
Item_67378_Name,aEWt,d道具_Item_A.csv,182,Item,Name,,无形者的请柬,เทียบเชิญผู้ไร้ลักษณ์
Item_67378_Desc,aEWr,d道具_Item_A.csv,182,Item,Desc,,狡黠，善变。你向无形者证明了你的价值。很快，祂将向你发来邀请，邀请你一同成为世间万物的化身，无影无质的终极。\n收集一定数量后使用，可选择一个「无形者的礼券」中的未获得的头像或对战表情。,"เจ้าเล่ห์เพทุบาย และแปรเปลี่ยนไม่คงที่ เจ้าได้พิสูจน์คุณค่าของตนให้ผู้ไร้ลักษณ์ได้ประจักษ์แล้ว ในไม่ช้า พระองค์จะส่งคำเชื้อเชิญมาถึงเจ้า ให้เจ้าร่วมเป็นหนึ่งในร่างอวตารของสรรพสิ่ง เป็นที่สุดแห่งความว่างเปล่าที่ไร้เงาและไร้รูป\nเมื่อสะสมครบจำนวนที่กำหนดจะสามารถเลือกรับรูปโปรไฟล์หรือหรือสติกเกอร์ Traphase 1 ชิ้นที่ยังไม่ครอบครองจากรายการใน ""บัตรกำนัลผู้ไร้ลักษณ์"""
Item_91157_Name,bymG,d道具_Item_A.csv,183,Item,Name,,银钥辉光,ประกายกุญแจเงิน
Item_91157_Desc,bymF,d道具_Item_A.csv,183,Item,Desc,,胸前的银钥匙忽然亮起，似乎在与这个宇宙之外的某处遥相呼应，你知道这是两个灵魂共鸣的证明。,กุญแจเงินที่หน้าอกพลันส่องประกายสว่างไสว ราวกับกำลังขานรับกับสถานที่บางแห่งที่อยู่ไกลออกไปนอกจักรวาลนี้ และคุณรู้ดีว่านี่คือประจักษ์พยานแห่งการสั่นพ้องของสองดวงวิญญาณ
,,,—,,,,,
Item_23731_Name,aCSR,d道具_Item_A.csv,1502,Item,Name,,经验,ค่าประสบการณ์
Item_23731_Desc,aCSP,d道具_Item_A.csv,1502,Item,Desc,,通过「幻梦深潜」和「相位对弈」可以获取守密人经验，每日通过该途径最多可以获取{s1}点，今日已获取{s2}点。,"สามารถรับค่าประสบการณ์ผู้รักษาความลับได้จากการเล่น ""ดำดิ่งสู่ห้วงฝันลวงตา"" และ ""Traphase"" โดยจะได้รับผ่านช่องทางนี้สูงสุดวันละ {s1} แต้ม วันนี้ได้รับไปแล้ว {s2} แต้ม"
Item_66386_Name,aERR,d道具_Item_A.csv,1503,Item,Name,,同调率,ค่าความสัมพันธ์
Item_66386_Desc,aERP,d道具_Item_A.csv,1503,Item,Desc,,你们将彼此信任。\n守密人与唤醒体的精神同调程度。可以解锁更多唤醒体的档案故事。,พวกคุณจะมอบความเชื่อใจให้แก่กันและกัน\nระดับประสานจิตระหว่างผู้รักษาความลับและผู้ปลุกตื่นสามารถปลดล็อกเรื่องราวเพิ่มเติมในแฟ้มประวัติของผู้ปลุกตื่นได้
Item_54581_Name,aDXp,d道具_Item_A.csv,1504,Item,Name,,至高礼赞·Ⅰ,สรรเสริญสูงสุด: I
Item_54581_Desc,aDXn,d道具_Item_A.csv,1504,Item,Desc,,获得守密人经验时，额外获得10%的守密人经验。多个效果时取最高值，不可叠加。\n\n据《源液的精神影响报告》，参与源液提取工作的个体，会在工作结束后表现出一定程度的精力、智力等方面的加强。提取时间越长，提取的源液量越多，效果越明显。\n即使只是逸散的颗粒，源液蕴含的力量依旧不容小觑。,เมื่อได้รับค่าประสบการณ์ผู้รักษาความลับ จะได้รับค่าประสบการณ์เพิ่มเติมอีก 10% (หากมีเอฟเฟกต์เดียวกัน จะแสดงผลเฉพาะโบนัสที่ให้ค่าสูงสุดเท่านั้น ไม่สามารถทับซ้อนได้)\nตามที่ระบุในรายงานผลกระทบทางจิตจากหยาดเงินปฐมกาล: บุคคลที่มีส่วนร่วมในกระบวนการสกัดหยาดเงินปฐมกาลจะแสดงระดับพลังกายและสติปัญญาที่เพิ่มสูงขึ้นหลังจากเสร็จสิ้นภารกิจ ยิ่งใช้เวลาสกัดนานและได้ปริมาณสารมากเท่าไร ผลลัพธ์ก็จะยิ่งชัดเจนขึ้นเท่านั้น\nแม้จะเป็นเพียงอนุภาคที่ฟุ้งกระจายออกมา แต่พลังที่แฝงอยู่ในหยาดเงินปฐมกาลนั้นก็ยังเป็นสิ่งที่ไม่ควรประมาทโดยเด็ดขาด
Item_54578_Name,aDXd,d道具_Item_A.csv,1505,Item,Name,,至高礼赞·Ⅱ,สรรเสริญสูงสุด: II
Item_54578_Desc,aDXb,d道具_Item_A.csv,1505,Item,Desc,,获得守密人经验时，额外获得20%的守密人经验。多个效果时取最高值，不可叠加。\n\n据《源液的精神影响报告》，参与源液提取工作的个体，会在工作结束后表现出一定程度的精力、智力等方面的加强。提取时间越长，提取的源液量越多，效果越明显。\n即使只是逸散的颗粒，源液蕴含的力量依旧不容小觑。,เมื่อได้รับค่าประสบการณ์ผู้รักษาความลับ จะได้รับค่าประสบการณ์เพิ่มเติมอีก 20% (หากมีเอฟเฟกต์เดียวกัน จะแสดงผลเฉพาะโบนัสที่ให้ค่าสูงสุดเท่านั้น ไม่สามารถทับซ้อนได้)\nตามที่ระบุในรายงานผลกระทบทางจิตจากหยาดเงินปฐมกาล: บุคคลที่มีส่วนร่วมในกระบวนการสกัดหยาดเงินปฐมกาลจะแสดงระดับพลังกายและสติปัญญาที่เพิ่มสูงขึ้นหลังจากเสร็จสิ้นภารกิจ ยิ่งใช้เวลาสกัดนานและได้ปริมาณสารมากเท่าไร ผลลัพธ์ก็จะยิ่งชัดเจนขึ้นเท่านั้น\nแม้จะเป็นเพียงอนุภาคที่ฟุ้งกระจายออกมา แต่พลังที่แฝงอยู่ในหยาดเงินปฐมกาลนั้นก็ยังเป็นสิ่งที่ไม่ควรประมาทโดยเด็ดขาด
Item_54580_Name,aDXl,d道具_Item_A.csv,1506,Item,Name,,至高礼赞·Ⅲ,สรรเสริญสูงสุด: III
Item_54580_Desc,aDXj,d道具_Item_A.csv,1506,Item,Desc,,获得守密人经验时，额外获得30%的守密人经验。多个效果时取最高值，不可叠加。\n\n据《源液的精神影响报告》，参与源液提取工作的个体，会在工作结束后表现出一定程度的精力、智力等方面的加强。提取时间越长，提取的源液量越多，效果越明显。\n即使只是逸散的颗粒，源液蕴含的力量依旧不容小觑。,เมื่อได้รับค่าประสบการณ์ผู้รักษาความลับ จะได้รับค่าประสบการณ์เพิ่มเติมอีก 30% (หากมีเอฟเฟกต์เดียวกัน จะแสดงผลเฉพาะโบนัสที่ให้ค่าสูงสุดเท่านั้น ไม่สามารถทับซ้อนได้)\nตามที่ระบุในรายงานผลกระทบทางจิตจากหยาดเงินปฐมกาล: บุคคลที่มีส่วนร่วมในกระบวนการสกัดหยาดเงินปฐมกาลจะแสดงระดับพลังกายและสติปัญญาที่เพิ่มสูงขึ้นหลังจากเสร็จสิ้นภารกิจ ยิ่งใช้เวลาสกัดนานและได้ปริมาณสารมากเท่าไร ผลลัพธ์ก็จะยิ่งชัดเจนขึ้นเท่านั้น\nแม้จะเป็นเพียงอนุภาคที่ฟุ้งกระจายออกมา แต่พลังที่แฝงอยู่ในหยาดเงินปฐมกาลนั้นก็ยังเป็นสิ่งที่ไม่ควรประมาทโดยเด็ดขาด
Item_54594_Name,aDXF,d道具_Item_A.csv,1507,Item,Name,,至高礼赞·Ⅳ,สรรเสริญสูงสุด: IV
Item_54594_Desc,aDXD,d道具_Item_A.csv,1507,Item,Desc,,获得守密人经验时，额外获得45%的守密人经验。多个效果时取最高值，不可叠加。\n\n据《源液的精神影响报告》，参与源液提取工作的个体，会在工作结束后表现出一定程度的精力、智力等方面的加强。提取时间越长，提取的源液量越多，效果越明显。\n即使只是逸散的颗粒，源液蕴含的力量依旧不容小觑。,เมื่อได้รับค่าประสบการณ์ผู้รักษาความลับ จะได้รับค่าประสบการณ์เพิ่มเติมอีก 45% (หากมีเอฟเฟกต์เดียวกัน จะแสดงผลเฉพาะโบนัสที่ให้ค่าสูงสุดเท่านั้น ไม่สามารถทับซ้อนได้)\nตามที่ระบุในรายงานผลกระทบทางจิตจากหยาดเงินปฐมกาล: บุคคลที่มีส่วนร่วมในกระบวนการสกัดหยาดเงินปฐมกาลจะแสดงระดับพลังกายและสติปัญญาที่เพิ่มสูงขึ้นหลังจากเสร็จสิ้นภารกิจ ยิ่งใช้เวลาสกัดนานและได้ปริมาณสารมากเท่าไร ผลลัพธ์ก็จะยิ่งชัดเจนขึ้นเท่านั้น\nแม้จะเป็นเพียงอนุภาคที่ฟุ้งกระจายออกมา แต่พลังที่แฝงอยู่ในหยาดเงินปฐมกาลนั้นก็ยังเป็นสิ่งที่ไม่ควรประมาทโดยเด็ดขาด
Item_54595_Name,aDXJ,d道具_Item_A.csv,1508,Item,Name,,至高礼赞·Ⅴ,สรรเสริญสูงสุด: V
Item_54595_Desc,aDXH,d道具_Item_A.csv,1508,Item,Desc,,获得守密人经验时，额外获得60%的守密人经验。多个效果时取最高值，不可叠加。\n\n据《源液的精神影响报告》，参与源液提取工作的个体，会在工作结束后表现出一定程度的精力、智力等方面的加强。提取时间越长，提取的源液量越多，效果越明显。\n即使只是逸散的颗粒，源液蕴含的力量依旧不容小觑。,เมื่อได้รับค่าประสบการณ์ผู้รักษาความลับ จะได้รับค่าประสบการณ์เพิ่มเติมอีก 60% (หากมีเอฟเฟกต์เดียวกัน จะแสดงผลเฉพาะโบนัสที่ให้ค่าสูงสุดเท่านั้น ไม่สามารถทับซ้อนได้)\nตามที่ระบุในรายงานผลกระทบทางจิตจากหยาดเงินปฐมกาล: บุคคลที่มีส่วนร่วมในกระบวนการสกัดหยาดเงินปฐมกาลจะแสดงระดับพลังกายและสติปัญญาที่เพิ่มสูงขึ้นหลังจากเสร็จสิ้นภารกิจ ยิ่งใช้เวลาสกัดนานและได้ปริมาณสารมากเท่าไร ผลลัพธ์ก็จะยิ่งชัดเจนขึ้นเท่านั้น\nแม้จะเป็นเพียงอนุภาคที่ฟุ้งกระจายออกมา แต่พลังที่แฝงอยู่ในหยาดเงินปฐมกาลนั้นก็ยังเป็นสิ่งที่ไม่ควรประมาทโดยเด็ดขาด
Item_54592_Name,aDXx,d道具_Item_A.csv,1509,Item,Name,,至高礼赞·Ⅵ,สรรเสริญสูงสุด: VI
Item_54592_Desc,aDXv,d道具_Item_A.csv,1509,Item,Desc,,获得守密人经验时，额外获得75%的守密人经验。多个效果时取最高值，不可叠加。\n\n据《源液的精神影响报告》，参与源液提取工作的个体，会在工作结束后表现出一定程度的精力、智力等方面的加强。提取时间越长，提取的源液量越多，效果越明显。\n即使只是逸散的颗粒，源液蕴含的力量依旧不容小觑。,เมื่อได้รับค่าประสบการณ์ผู้รักษาความลับ จะได้รับค่าประสบการณ์เพิ่มเติมอีก 75% (หากมีเอฟเฟกต์เดียวกัน จะแสดงผลเฉพาะโบนัสที่ให้ค่าสูงสุดเท่านั้น ไม่สามารถทับซ้อนได้)\nตามที่ระบุในรายงานผลกระทบทางจิตจากหยาดเงินปฐมกาล: บุคคลที่มีส่วนร่วมในกระบวนการสกัดหยาดเงินปฐมกาลจะแสดงระดับพลังกายและสติปัญญาที่เพิ่มสูงขึ้นหลังจากเสร็จสิ้นภารกิจ ยิ่งใช้เวลาสกัดนานและได้ปริมาณสารมากเท่าไร ผลลัพธ์ก็จะยิ่งชัดเจนขึ้นเท่านั้น\nแม้จะเป็นเพียงอนุภาคที่ฟุ้งกระจายออกมา แต่พลังที่แฝงอยู่ในหยาดเงินปฐมกาลนั้นก็ยังเป็นสิ่งที่ไม่ควรประมาทโดยเด็ดขาด
Item_54593_Name,aDXB,d道具_Item_A.csv,1510,Item,Name,,至高礼赞·Ⅶ,สรรเสริญสูงสุด: VII
Item_54593_Desc,aDXz,d道具_Item_A.csv,1510,Item,Desc,,获得守密人经验时，额外获得100%的守密人经验。多个效果时取最高值，不可叠加。\n\n据《源液的精神影响报告》，参与源液提取工作的个体，会在工作结束后表现出一定程度的精力、智力等方面的加强。提取时间越长，提取的源液量越多，效果越明显。\n即使只是逸散的颗粒，源液蕴含的力量依旧不容小觑。,เมื่อได้รับค่าประสบการณ์ผู้รักษาความลับ จะได้รับค่าประสบการณ์เพิ่มเติมอีก 100% (หากมีเอฟเฟกต์เดียวกัน จะแสดงผลเฉพาะโบนัสที่ให้ค่าสูงสุดเท่านั้น ไม่สามารถทับซ้อนได้)\nตามที่ระบุในรายงานผลกระทบทางจิตจากหยาดเงินปฐมกาล: บุคคลที่มีส่วนร่วมในกระบวนการสกัดหยาดเงินปฐมกาลจะแสดงระดับพลังกายและสติปัญญาที่เพิ่มสูงขึ้นหลังจากเสร็จสิ้นภารกิจ ยิ่งใช้เวลาสกัดนานและได้ปริมาณสารมากเท่าไร ผลลัพธ์ก็จะยิ่งชัดเจนขึ้นเท่านั้น\nแม้จะเป็นเพียงอนุภาคที่ฟุ้งกระจายออกมา แต่พลังที่แฝงอยู่ในหยาดเงินปฐมกาลนั้นก็ยังเป็นสิ่งที่ไม่ควรประมาทโดยเด็ดขาด
,,,—,,,,,
Item_9903_Name,aGpZ,d道具_Item_A.csv,696,Item,Name,,纯白残片,เศษจารึกขาวบริสุทธิ์
Item_9903_Desc,aGpX,d道具_Item_A.csv,696,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的残页，用以升格混沌界域唤醒体的材料。,ประวัติศาสตร์มักจะซ้ำรอยเดิม แต่บางทีจักรวาลอาจเป็นข้อยกเว้น\nเศษหน้ากระดาษที่จารึกอักขระปริศนาเอาไว้\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเคออส
Item_9544_Name,aFPR,d道具_Item_A.csv,697,Item,Name,,纯白残片,เศษจารึกขาวบริสุทธิ์
Item_9544_Desc,aFPP,d道具_Item_A.csv,697,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的残页，用以升格混沌界域唤醒体的材料。,ประวัติศาสตร์มักจะซ้ำรอยเดิม แต่บางทีจักรวาลอาจเป็นข้อยกเว้น\nเศษหน้ากระดาษที่จารึกอักขระปริศนาเอาไว้\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเคออส
Item_9805_Name,aGjl,d道具_Item_A.csv,698,Item,Name,,纯白文书,เอกสารขาวบริสุทธิ์
Item_9805_Desc,aGjj,d道具_Item_A.csv,698,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的文书，用以升格混沌界域唤醒体的材料。,ประวัติศาสตร์มักจะซ้ำรอยเดิม แต่บางทีจักรวาลอาจเป็นข้อยกเว้น\nเอกสารที่จารึกอักขระปริศนาเอาไว้\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเคออส
Item_9649_Name,aFXB,d道具_Item_A.csv,699,Item,Name,,纯白残片,เศษจารึกขาวบริสุทธิ์
Item_9649_Desc,aFXz,d道具_Item_A.csv,699,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的残页，用以升格混沌界域唤醒体的材料。,ประวัติศาสตร์มักจะซ้ำรอยเดิม แต่บางทีจักรวาลอาจเป็นข้อยกเว้น\nเศษหน้ากระดาษที่จารึกอักขระปริศนาเอาไว้\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเคออส
Item_9593_Name,aFTt,d道具_Item_A.csv,700,Item,Name,,纯白文书,เอกสารขาวบริสุทธิ์
Item_9593_Desc,aFTr,d道具_Item_A.csv,700,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的文书，用以升格混沌界域唤醒体的材料。,ประวัติศาสตร์มักจะซ้ำรอยเดิม แต่บางทีจักรวาลอาจเป็นข้อยกเว้น\nเอกสารที่จารึกอักขระปริศนาเอาไว้\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเคออส
Item_9613_Name,aFUV,d道具_Item_A.csv,701,Item,Name,,纯白残片,เศษจารึกขาวบริสุทธิ์
Item_9613_Desc,aFUT,d道具_Item_A.csv,701,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的残页，用以升格混沌界域唤醒体的材料。,ประวัติศาสตร์มักจะซ้ำรอยเดิม แต่บางทีจักรวาลอาจเป็นข้อยกเว้น\nเศษหน้ากระดาษที่จารึกอักขระปริศนาเอาไว้\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเคออส
Item_9560_Name,aFQZ,d道具_Item_A.csv,702,Item,Name,,纯白文书,เอกสารขาวบริสุทธิ์
Item_9560_Desc,aFQX,d道具_Item_A.csv,702,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的文书，用以升格混沌界域唤醒体的材料。,ประวัติศาสตร์มักจะซ้ำรอยเดิม แต่บางทีจักรวาลอาจเป็นข้อยกเว้น\nเอกสารที่จารึกอักขระปริศนาเอาไว้\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเคออส
Item_9949_Name,aGth,d道具_Item_A.csv,703,Item,Name,,纯白残片,เศษจารึกขาวบริสุทธิ์
Item_9949_Desc,aGtf,d道具_Item_A.csv,703,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的残页，用以升格混沌界域唤醒体的材料。,ประวัติศาสตร์มักจะซ้ำรอยเดิม แต่บางทีจักรวาลอาจเป็นข้อยกเว้น\nเศษหน้ากระดาษที่จารึกอักขระปริศนาเอาไว้\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเคออส
Item_9698_Name,aGbl,d道具_Item_A.csv,704,Item,Name,,纯白文书,เอกสารขาวบริสุทธิ์
Item_9698_Desc,aGbj,d道具_Item_A.csv,704,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的文书，用以升格混沌界域唤醒体的材料。,ประวัติศาสตร์มักจะซ้ำรอยเดิม แต่บางทีจักรวาลอาจเป็นข้อยกเว้น\nเอกสารที่จารึกอักขระปริศนาเอาไว้\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเคออส
Item_9668_Name,aFYZ,d道具_Item_A.csv,705,Item,Name,,纯白秘篇,คัมภีร์ลับขาวบริสุทธิ์
Item_9668_Desc,aFYX,d道具_Item_A.csv,705,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的秘篇，用以升格混沌界域唤醒体的材料。,ประวัติศาสตร์มักจะซ้ำรอยเดิม แต่บางทีจักรวาลอาจเป็นข้อยกเว้น\nม้วนคัมภีร์ที่จารึกอักขระปริศนาเอาไว้\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเคออส
Item_9510_Name,aFNl,d道具_Item_A.csv,706,Item,Name,,淬制本能,ผลึกสัญชาตญาณ
Item_9510_Desc,aFNj,d道具_Item_A.csv,706,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,ใช่แล้ว ทุกสรรพสิ่งล้วนนำมาหลอมสกัดได้ \nทั้งสัญชาตญาณ เหตุและผล หรือแม้แต่หัวใจ \nท้ายที่สุดคุณจะพบว่า แท้จริงแล้วคุณเองก็ไม่ได้ต่างอะไรไปจากพวกมันเลย\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเอควอ
Item_9935_Name,aGsp,d道具_Item_A.csv,707,Item,Name,,淬制本能,ผลึกสัญชาตญาณ
Item_9935_Desc,aGsn,d道具_Item_A.csv,707,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,ใช่แล้ว ทุกสรรพสิ่งล้วนนำมาหลอมสกัดได้ \nทั้งสัญชาตญาณ เหตุและผล หรือแม้แต่หัวใจ \nท้ายที่สุดคุณจะพบว่า แท้จริงแล้วคุณเองก็ไม่ได้ต่างอะไรไปจากพวกมันเลย\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเอควอ
Item_10084_Name,aCOR,d道具_Item_A.csv,708,Item,Name,,淬制理智,ผลึกเหตุผล
Item_10084_Desc,aCOP,d道具_Item_A.csv,708,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,ใช่แล้ว ทุกสรรพสิ่งล้วนนำมาหลอมสกัดได้ \nทั้งสัญชาตญาณ เหตุและผล หรือแม้แต่หัวใจ \nท้ายที่สุดคุณจะพบว่า แท้จริงแล้วคุณเองก็ไม่ได้ต่างอะไรไปจากพวกมันเลย\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเอควอ
Item_9527_Name,aFOB,d道具_Item_A.csv,709,Item,Name,,淬制本能,ผลึกสัญชาตญาณ
Item_9527_Desc,aFOz,d道具_Item_A.csv,709,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,ใช่แล้ว ทุกสรรพสิ่งล้วนนำมาหลอมสกัดได้ \nทั้งสัญชาตญาณ เหตุและผล หรือแม้แต่หัวใจ \nท้ายที่สุดคุณจะพบว่า แท้จริงแล้วคุณเองก็ไม่ได้ต่างอะไรไปจากพวกมันเลย\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเอควอ
Item_9622_Name,aFVB,d道具_Item_A.csv,710,Item,Name,,淬制理智,ผลึกเหตุผล
Item_9622_Desc,aFVz,d道具_Item_A.csv,710,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,ใช่แล้ว ทุกสรรพสิ่งล้วนนำมาหลอมสกัดได้ \nทั้งสัญชาตญาณ เหตุและผล หรือแม้แต่หัวใจ \nท้ายที่สุดคุณจะพบว่า แท้จริงแล้วคุณเองก็ไม่ได้ต่างอะไรไปจากพวกมันเลย\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเอควอ
Item_9866_Name,aGnx,d道具_Item_A.csv,711,Item,Name,,淬制本能,ผลึกสัญชาตญาณ
Item_9866_Desc,aGnv,d道具_Item_A.csv,711,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,ใช่แล้ว ทุกสรรพสิ่งล้วนนำมาหลอมสกัดได้ \nทั้งสัญชาตญาณ เหตุและผล หรือแม้แต่หัวใจ \nท้ายที่สุดคุณจะพบว่า แท้จริงแล้วคุณเองก็ไม่ได้ต่างอะไรไปจากพวกมันเลย\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเอควอ
Item_9639_Name,aFWN,d道具_Item_A.csv,712,Item,Name,,淬制理智,ผลึกเหตุผล
Item_9639_Desc,aFWL,d道具_Item_A.csv,712,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,ใช่แล้ว ทุกสรรพสิ่งล้วนนำมาหลอมสกัดได้ \nทั้งสัญชาตญาณ เหตุและผล หรือแม้แต่หัวใจ \nท้ายที่สุดคุณจะพบว่า แท้จริงแล้วคุณเองก็ไม่ได้ต่างอะไรไปจากพวกมันเลย\nวัสดุเลื่อนขั้นของผู้ปลุกตื่นดินแดนเอควอ
Item_10002_Name,aCJd,d道具_Item_A.csv,713,Item,Name,,淬制本能,ผลึกสัญชาตญาณ
